origin,year_x,month,day,temp,mean_temp
LGA,2013,4,28,66.92,66.92
LGA,2013,4,29,53.96,53.96
LGA,2013,4,29,55.04,55.03999999999999
LGA,2013,4,29,55.94,55.940000000000005
LGA,2013,4,29,57.02,57.02000000000001
LGA,2013,4,29,59.0,59.0
LGA,2013,4,30,51.08,51.07999999999999
LGA,2013,4,30,51.98,51.98
LGA,2013,4,30,53.96,53.96
LGA,2013,4,30,55.94,55.94
LGA,2013,4,30,57.02,57.02
LGA,2013,4,30,57.92,57.92
LGA,2013,4,30,59.0,59.0
LGA,2013,4,30,60.08,60.07999999999999
LGA,2013,4,30,60.98,60.98
LGA,2013,4,30,62.06,62.06
LGA,2013,4,30,64.94,64.94
LGA,2013,5,1,50.0,50.0
LGA,2013,5,1,51.98,51.98
LGA,2013,5,1,53.06,53.06
LGA,2013,5,1,55.04,55.04
LGA,2013,5,1,55.94,55.94
LGA,2013,5,1,57.02,57.02
LGA,2013,5,1,57.92,57.92
LGA,2013,5,1,60.98,60.98
LGA,2013,5,1,62.06,62.06
LGA,2013,5,1,62.96,62.96
LGA,2013,5,1,64.04,64.04
LGA,2013,5,1,66.02,66.02
LGA,2013,5,2,51.08,51.08
LGA,2013,5,2,53.6,53.6
LGA,2013,5,2,57.02,57.02
LGA,2013,5,2,59.0,59.0
LGA,2013,5,2,60.08,60.08
LGA,2013,5,2,62.06,62.06
LGA,2013,5,2,64.04,64.04
LGA,2013,5,2,64.94,64.94
LGA,2013,5,2,66.02,66.02
LGA,2013,5,2,66.92,66.91999999999999
LGA,2013,5,3,51.98,51.98
LGA,2013,5,3,53.06,53.06
LGA,2013,5,3,53.96,53.96
LGA,2013,5,3,55.04,55.04
LGA,2013,5,3,55.94,55.94
LGA,2013,5,3,57.92,57.92000000000001
LGA,2013,5,3,59.0,59.0
LGA,2013,5,3,60.08,60.080000000000005
LGA,2013,5,3,62.06,62.06
LGA,2013,5,3,62.96,62.96
LGA,2013,5,4,51.08,51.080000000000005
LGA,2013,5,4,53.06,53.06
LGA,2013,5,4,53.96,53.96
LGA,2013,5,4,57.02,57.02
LGA,2013,5,4,57.92,57.919999999999995
LGA,2013,5,4,60.08,60.08
LGA,2013,5,4,60.98,60.98
LGA,2013,5,4,62.06,62.06
LGA,2013,5,4,66.02,66.02
LGA,2013,5,5,46.94,46.94
LGA,2013,5,5,48.92,48.92
LGA,2013,5,5,50.0,50.0
LGA,2013,5,5,51.98,51.98
LGA,2013,5,5,53.06,53.06
LGA,2013,5,5,53.96,53.96
LGA,2013,5,5,55.04,55.04
LGA,2013,5,5,57.02,57.02
LGA,2013,5,5,57.92,57.92
LGA,2013,5,5,60.08,60.080000000000005
LGA,2013,5,6,48.92,48.92
LGA,2013,5,6,50.0,50.0
LGA,2013,5,6,51.8,51.8
LGA,2013,5,6,53.06,53.06
LGA,2013,5,6,53.96,53.96
LGA,2013,5,6,57.02,57.02
LGA,2013,5,6,57.92,57.92
LGA,2013,5,6,59.0,59.0
LGA,2013,5,6,60.98,60.98
LGA,2013,5,6,62.06,62.06
LGA,2013,5,6,62.96,62.96
LGA,2013,5,6,64.04,64.04
LGA,2013,5,6,64.94,64.94
LGA,2013,5,6,66.2,66.2
LGA,2013,5,6,66.92,66.92
LGA,2013,5,7,53.96,53.96
LGA,2013,5,7,55.04,55.04
LGA,2013,5,7,57.92,57.92
LGA,2013,5,7,59.0,59.0
LGA,2013,5,7,60.98,60.98
LGA,2013,5,7,62.96,62.96
LGA,2013,5,7,64.94,64.94
LGA,2013,5,7,66.02,66.02
LGA,2013,5,7,66.92,66.92
LGA,2013,5,7,68.0,68.0
LGA,2013,5,7,69.08,69.08
LGA,2013,5,7,71.06,71.06
LGA,2013,5,8,55.94,55.94
LGA,2013,5,8,57.2,57.199999999999996
LGA,2013,5,8,57.92,57.92000000000001
LGA,2013,5,8,59.0,59.0
LGA,2013,5,8,60.08,60.08
LGA,2013,5,8,60.98,60.98
LGA,2013,5,8,62.6,62.6
LGA,2013,5,8,62.96,62.96000000000001
LGA,2013,5,8,64.94,64.94
LGA,2013,5,9,55.04,55.04
LGA,2013,5,9,55.4,55.4
LGA,2013,5,9,55.94,55.94
LGA,2013,5,9,57.02,57.02
LGA,2013,5,9,57.2,57.2
LGA,2013,5,9,57.92,57.92000000000001
LGA,2013,5,9,60.08,60.08
LGA,2013,5,9,62.96,62.96
LGA,2013,5,9,64.94,64.94
LGA,2013,5,9,66.02,66.02
LGA,2013,5,9,66.92,66.92
LGA,2013,5,9,68.0,68.0
LGA,2013,5,10,62.06,62.06
LGA,2013,5,10,64.04,64.04
LGA,2013,5,10,64.94,64.94
LGA,2013,5,10,66.02,66.02
LGA,2013,5,10,66.92,66.92
LGA,2013,5,10,69.08,69.08
LGA,2013,5,10,69.98,69.98
LGA,2013,5,10,73.04,73.04
LGA,2013,5,10,73.94,73.94
LGA,2013,5,10,75.92,75.92
LGA,2013,5,10,78.8,78.8
LGA,2013,5,10,80.06,80.06
LGA,2013,5,11,62.06,62.06
LGA,2013,5,11,62.96,62.96
LGA,2013,5,11,64.04,64.04
LGA,2013,5,11,64.4,64.39999999999999
LGA,2013,5,11,64.94,64.94
LGA,2013,5,11,66.02,66.02
LGA,2013,5,11,66.92,66.92
LGA,2013,5,12,59.0,59.0
LGA,2013,5,12,60.08,60.08
LGA,2013,5,12,60.98,60.98
LGA,2013,5,12,62.96,62.96
LGA,2013,5,12,64.94,64.94
LGA,2013,5,12,66.02,66.02
LGA,2013,5,12,66.92,66.92
LGA,2013,5,12,68.0,68.0
LGA,2013,5,12,69.08,69.08
LGA,2013,5,13,48.92,48.92
LGA,2013,5,13,51.08,51.08
LGA,2013,5,13,51.98,51.98
LGA,2013,5,13,53.06,53.06
LGA,2013,5,13,53.96,53.96
LGA,2013,5,13,55.04,55.039999999999985
LGA,2013,5,13,55.94,55.94
LGA,2013,5,14,44.96,44.96
LGA,2013,5,14,46.04,46.04
LGA,2013,5,14,46.94,46.94
LGA,2013,5,14,50.0,50.0
LGA,2013,5,14,51.98,51.98
LGA,2013,5,14,53.06,53.06
LGA,2013,5,14,55.04,55.04
LGA,2013,5,14,55.94,55.94
LGA,2013,5,14,57.92,57.92
LGA,2013,5,14,59.0,59.0
LGA,2013,5,14,60.08,60.08
LGA,2013,5,14,60.98,60.98
LGA,2013,5,14,62.06,62.06
LGA,2013,5,15,55.04,55.04
LGA,2013,5,15,55.94,55.94
LGA,2013,5,15,59.0,59.0
LGA,2013,5,15,60.08,60.08
LGA,2013,5,15,60.98,60.97999999999999
LGA,2013,5,15,62.06,62.06
LGA,2013,5,15,62.96,62.96
LGA,2013,5,15,64.94,64.94
LGA,2013,5,15,66.02,66.02
LGA,2013,5,15,66.92,66.92
LGA,2013,5,16,64.04,64.04
LGA,2013,5,16,64.94,64.94
LGA,2013,5,16,66.02,66.02
LGA,2013,5,16,68.0,68.0
LGA,2013,5,16,71.06,71.06
LGA,2013,5,16,73.94,73.93999999999998
LGA,2013,5,16,75.02,75.02
LGA,2013,5,16,75.92,75.92
LGA,2013,5,16,77.0,77.0
LGA,2013,5,16,78.08,78.08
LGA,2013,5,17,60.98,60.97999999999999
LGA,2013,5,17,62.06,62.059999999999995
LGA,2013,5,17,62.96,62.96
LGA,2013,5,17,64.94,64.94
LGA,2013,5,17,66.02,66.02
LGA,2013,5,17,66.92,66.92
LGA,2013,5,17,68.0,68.0
LGA,2013,5,17,69.08,69.08
LGA,2013,5,17,71.06,71.06
LGA,2013,5,17,71.96,71.96
LGA,2013,5,17,73.04,73.04
LGA,2013,5,18,55.94,55.94
LGA,2013,5,18,57.92,57.919999999999995
LGA,2013,5,18,60.98,60.98
LGA,2013,5,18,62.06,62.06
LGA,2013,5,18,62.96,62.96
LGA,2013,5,18,64.94,64.94000000000001
LGA,2013,5,19,57.02,57.02
LGA,2013,5,19,57.2,57.199999999999996
LGA,2013,5,19,57.92,57.92
LGA,2013,5,19,59.0,59.0
LGA,2013,5,20,57.92,57.92000000000001
LGA,2013,5,20,59.0,59.0
LGA,2013,5,20,62.06,62.06
LGA,2013,5,20,66.02,66.02
LGA,2013,5,20,69.08,69.08
LGA,2013,5,20,69.98,69.98
LGA,2013,5,20,71.96,71.96
LGA,2013,5,20,73.04,73.04
LGA,2013,5,20,73.94,73.94
LGA,2013,5,20,75.02,75.02
LGA,2013,5,20,75.2,75.2
LGA,2013,5,20,77.0,77.0
LGA,2013,5,20,78.08,78.08
LGA,2013,5,21,68.0,68.0
LGA,2013,5,21,71.96,71.96
LGA,2013,5,21,73.94,73.94
LGA,2013,5,21,77.0,77.0
LGA,2013,5,21,78.08,78.08
LGA,2013,5,21,80.06,80.06
LGA,2013,5,21,82.04,82.04
LGA,2013,5,21,82.94,82.94
LGA,2013,5,21,84.02,84.02
LGA,2013,5,21,84.2,84.2
LGA,2013,5,21,84.92,84.92
LGA,2013,5,22,57.92,57.919999999999995
LGA,2013,5,22,59.0,59.0
LGA,2013,5,22,60.98,60.98
LGA,2013,5,22,62.6,62.6
LGA,2013,5,22,64.04,64.04
LGA,2013,5,22,68.0,68.0
LGA,2013,5,22,69.98,69.98
LGA,2013,5,22,71.06,71.06
LGA,2013,5,22,71.96,71.96
LGA,2013,5,22,75.02,75.02
LGA,2013,5,22,75.92,75.92
LGA,2013,5,22,77.0,77.0
LGA,2013,5,22,78.08,78.08
LGA,2013,5,23,64.04,64.04
LGA,2013,5,23,64.94,64.94
LGA,2013,5,23,66.92,66.92
LGA,2013,5,23,68.0,68.0
LGA,2013,5,23,69.08,69.08
LGA,2013,5,23,69.8,69.8
LGA,2013,5,23,69.98,69.98
LGA,2013,5,23,71.96,71.96
LGA,2013,5,23,75.92,75.92
LGA,2013,5,23,77.0,77.0
LGA,2013,5,23,78.98,78.98
LGA,2013,5,24,48.92,48.92
LGA,2013,5,24,50.0,50.0
LGA,2013,5,24,51.08,51.08
LGA,2013,5,24,51.98,51.98
LGA,2013,5,24,53.06,53.06
LGA,2013,5,24,55.94,55.94
LGA,2013,5,24,57.92,57.919999999999995
LGA,2013,5,24,60.8,60.79999999999999
LGA,2013,5,24,64.94,64.94
LGA,2013,5,24,66.02,66.02
LGA,2013,5,24,66.92,66.92
LGA,2013,5,25,46.94,46.94
LGA,2013,5,25,48.02,48.02
LGA,2013,5,25,50.0,50.0
LGA,2013,5,25,51.08,51.08
LGA,2013,5,25,51.98,51.98
LGA,2013,5,25,53.06,53.06
LGA,2013,5,25,53.96,53.96
LGA,2013,5,26,50.0,50.0
LGA,2013,5,26,51.08,51.08
LGA,2013,5,26,57.02,57.02
LGA,2013,5,26,59.0,59.0
LGA,2013,5,26,60.98,60.98
LGA,2013,5,26,62.96,62.96
LGA,2013,5,26,64.04,64.04
LGA,2013,5,26,64.94,64.94
LGA,2013,5,26,66.02,66.02
LGA,2013,5,27,57.02,57.02
LGA,2013,5,27,60.98,60.98
LGA,2013,5,27,62.96,62.96
LGA,2013,5,27,66.02,66.02
LGA,2013,5,27,68.0,68.0
LGA,2013,5,27,69.08,69.08
LGA,2013,5,27,69.98,69.98
LGA,2013,5,27,71.06,71.06
LGA,2013,5,27,73.04,73.04
LGA,2013,5,27,73.94,73.94
LGA,2013,5,27,75.02,75.02
LGA,2013,5,27,75.92,75.92
LGA,2013,5,28,57.2,57.20000000000001
LGA,2013,5,28,57.92,57.92
LGA,2013,5,28,59.0,59.0
LGA,2013,5,28,60.08,60.08000000000001
LGA,2013,5,28,60.98,60.98
LGA,2013,5,28,62.06,62.06
LGA,2013,5,28,62.96,62.96
LGA,2013,5,28,66.92,66.92
LGA,2013,5,28,69.08,69.08
LGA,2013,5,28,71.06,71.06
LGA,2013,5,29,57.92,57.92000000000001
LGA,2013,5,29,59.0,59.0
LGA,2013,5,29,60.8,60.79999999999999
LGA,2013,5,29,62.06,62.06
LGA,2013,5,29,66.92,66.92
LGA,2013,5,29,73.94,73.94
LGA,2013,5,29,78.08,78.08
LGA,2013,5,29,78.98,78.98
LGA,2013,5,29,80.06,80.06
LGA,2013,5,29,80.96,80.96
LGA,2013,5,30,75.02,75.02
LGA,2013,5,30,78.08,78.08
LGA,2013,5,30,82.04,82.04
LGA,2013,5,30,84.02,84.02
LGA,2013,5,30,86.0,86.0
LGA,2013,5,30,87.08,87.08
LGA,2013,5,30,87.98,87.98
LGA,2013,5,30,89.06,89.06
LGA,2013,5,30,89.96,89.96
LGA,2013,5,30,91.04,91.04
LGA,2013,5,30,91.94,91.94
LGA,2013,5,31,78.08,78.08
LGA,2013,5,31,80.96,80.96
LGA,2013,5,31,82.04,82.04
LGA,2013,5,31,84.02,84.02
LGA,2013,5,31,84.92,84.92
LGA,2013,5,31,86.0,86.0
LGA,2013,5,31,87.08,87.08
LGA,2013,5,31,87.98,87.98
LGA,2013,5,31,89.06,89.06
LGA,2013,5,31,89.96,89.96
LGA,2013,5,31,91.04,91.04
LGA,2013,5,31,91.94,91.94
LGA,2013,6,1,75.92,75.92
LGA,2013,6,1,78.08,78.08
LGA,2013,6,1,78.98,78.98
LGA,2013,6,1,80.96,80.96
LGA,2013,6,1,82.04,82.04
LGA,2013,6,1,82.94,82.94
LGA,2013,6,1,86.0,86.0
LGA,2013,6,1,87.98,87.98
LGA,2013,6,1,89.06,89.06
LGA,2013,6,2,73.94,73.94
LGA,2013,6,2,75.92,75.92
LGA,2013,6,2,78.98,78.98
LGA,2013,6,2,80.06,80.06
LGA,2013,6,2,82.04,82.04
LGA,2013,6,2,84.02,84.02
LGA,2013,6,2,86.0,86.0
LGA,2013,6,2,87.08,87.08
LGA,2013,6,3,71.06,71.06
LGA,2013,6,3,71.6,71.60000000000001
LGA,2013,6,3,71.96,71.96
LGA,2013,6,3,73.4,73.4
LGA,2013,6,3,73.94,73.94
LGA,2013,6,3,75.92,75.92
LGA,2013,6,3,77.0,77.0
LGA,2013,6,4,59.0,59.0
LGA,2013,6,4,60.08,60.08
LGA,2013,6,4,60.98,60.98
LGA,2013,6,4,62.96,62.96
LGA,2013,6,4,64.04,64.04
LGA,2013,6,4,66.92,66.92
LGA,2013,6,4,69.08,69.08
LGA,2013,6,4,69.98,69.98
LGA,2013,6,4,73.04,73.04
LGA,2013,6,4,73.94,73.94
LGA,2013,6,4,75.02,75.02
LGA,2013,6,5,60.98,60.98
LGA,2013,6,5,62.06,62.06
LGA,2013,6,5,62.96,62.96
LGA,2013,6,5,64.94,64.94
LGA,2013,6,5,68.0,68.0
LGA,2013,6,5,69.08,69.08
LGA,2013,6,5,71.06,71.06
LGA,2013,6,5,71.96,71.96000000000001
LGA,2013,6,6,60.98,60.980000000000004
LGA,2013,6,6,62.06,62.06
LGA,2013,6,6,64.04,64.04
LGA,2013,6,6,64.94,64.94
LGA,2013,6,6,66.02,66.02
LGA,2013,6,6,66.92,66.92
LGA,2013,6,6,68.0,68.0
LGA,2013,6,6,69.08,69.08
LGA,2013,6,6,69.98,69.98
LGA,2013,6,6,71.06,71.06
LGA,2013,6,7,60.08,60.080000000000005
LGA,2013,6,7,60.8,60.800000000000004
LGA,2013,6,7,60.98,60.98
LGA,2013,6,7,62.6,62.6
LGA,2013,6,7,62.96,62.96
LGA,2013,6,7,64.04,64.04
LGA,2013,6,7,64.4,64.4
LGA,2013,6,7,64.94,64.94
LGA,2013,6,8,60.8,60.8
LGA,2013,6,8,62.6,62.6
LGA,2013,6,8,64.94,64.94
LGA,2013,6,8,66.92,66.92
LGA,2013,6,8,71.06,71.06
LGA,2013,6,8,75.02,75.02
LGA,2013,6,8,75.92,75.91999999999999
LGA,2013,6,8,77.0,77.0
LGA,2013,6,9,66.02,66.02
LGA,2013,6,9,69.08,69.08
LGA,2013,6,9,71.06,71.06
LGA,2013,6,9,71.96,71.96
LGA,2013,6,9,73.04,73.04
LGA,2013,6,9,73.94,73.94
LGA,2013,6,9,75.02,75.02
LGA,2013,6,9,77.0,77.0
LGA,2013,6,9,78.08,78.08
LGA,2013,6,9,78.98,78.98
LGA,2013,6,9,80.06,80.06
LGA,2013,6,9,80.96,80.96
LGA,2013,6,10,64.4,64.4
LGA,2013,6,10,64.94,64.94
LGA,2013,6,10,66.02,66.02
LGA,2013,6,10,66.2,66.2
LGA,2013,6,10,66.92,66.91999999999999
LGA,2013,6,10,68.0,68.0
LGA,2013,6,11,69.98,69.98
LGA,2013,6,11,71.96,71.96
LGA,2013,6,11,73.94,73.94
LGA,2013,6,11,75.02,75.02
LGA,2013,6,11,75.2,75.2
LGA,2013,6,11,75.92,75.92
LGA,2013,6,11,77.0,77.0
LGA,2013,6,11,78.08,78.08
LGA,2013,6,11,78.98,78.98
LGA,2013,6,11,80.06,80.06
LGA,2013,6,11,80.96,80.96
LGA,2013,6,12,66.02,66.02
LGA,2013,6,12,66.92,66.92
LGA,2013,6,12,69.08,69.08
LGA,2013,6,12,71.06,71.06
LGA,2013,6,12,71.96,71.96
LGA,2013,6,12,73.04,73.04
LGA,2013,6,12,73.94,73.94
LGA,2013,6,12,75.02,75.02
LGA,2013,6,12,75.92,75.92
LGA,2013,6,13,59.0,59.0
LGA,2013,6,13,64.04,64.04
LGA,2013,6,13,64.4,64.4
LGA,2013,6,13,64.94,64.94
LGA,2013,6,13,66.02,66.02
LGA,2013,6,13,68.0,68.0
LGA,2013,6,13,69.08,69.08
LGA,2013,6,13,71.06,71.06
LGA,2013,6,14,55.94,55.94
LGA,2013,6,14,57.02,57.02
LGA,2013,6,14,59.0,59.0
LGA,2013,6,14,60.98,60.98
LGA,2013,6,14,62.96,62.96
LGA,2013,6,14,64.04,64.04
LGA,2013,6,14,66.92,66.92
LGA,2013,6,14,68.0,68.0
LGA,2013,6,14,69.98,69.98
LGA,2013,6,14,71.06,71.05999999999999
LGA,2013,6,14,73.04,73.04
LGA,2013,6,15,64.94,64.94
LGA,2013,6,15,66.02,66.02
LGA,2013,6,15,69.08,69.08
LGA,2013,6,15,71.96,71.96
LGA,2013,6,15,73.94,73.94
LGA,2013,6,15,75.92,75.92
LGA,2013,6,15,78.08,78.08
LGA,2013,6,15,78.98,78.98
LGA,2013,6,15,80.06,80.06
LGA,2013,6,15,80.96,80.96
LGA,2013,6,16,69.98,69.98
LGA,2013,6,16,71.06,71.06
LGA,2013,6,16,73.04,73.04
LGA,2013,6,16,77.0,77.0
LGA,2013,6,16,78.08,78.08
LGA,2013,6,16,80.06,80.06
LGA,2013,6,16,80.96,80.96
LGA,2013,6,16,82.04,82.04
LGA,2013,6,17,71.96,71.96
LGA,2013,6,17,73.04,73.04
LGA,2013,6,17,75.92,75.92
LGA,2013,6,17,77.0,77.0
LGA,2013,6,17,78.08,78.08
LGA,2013,6,17,78.98,78.98
LGA,2013,6,17,80.06,80.06
LGA,2013,6,17,80.96,80.96
LGA,2013,6,17,82.94,82.94
LGA,2013,6,17,84.02,84.02
LGA,2013,6,17,84.92,84.92
LGA,2013,6,17,86.0,86.0
LGA,2013,6,18,66.92,66.92
LGA,2013,6,18,68.0,68.0
LGA,2013,6,18,69.98,69.98
LGA,2013,6,18,71.06,71.06
LGA,2013,6,18,71.6,71.6
LGA,2013,6,18,71.96,71.96000000000001
LGA,2013,6,18,73.4,73.39999999999999
LGA,2013,6,18,73.94,73.94
LGA,2013,6,18,75.02,75.02
LGA,2013,6,18,75.92,75.92
LGA,2013,6,18,78.08,78.08
LGA,2013,6,18,78.98,78.98
LGA,2013,6,18,80.06,80.06
LGA,2013,6,19,62.06,62.06
LGA,2013,6,19,64.04,64.04
LGA,2013,6,19,66.02,66.02
LGA,2013,6,19,68.0,68.0
LGA,2013,6,19,69.08,69.08
LGA,2013,6,19,69.98,69.98
LGA,2013,6,19,71.96,71.96
LGA,2013,6,19,73.94,73.94
LGA,2013,6,19,75.02,75.02
LGA,2013,6,19,75.92,75.92
LGA,2013,6,20,66.92,66.92
LGA,2013,6,20,69.08,69.08
LGA,2013,6,20,71.06,71.06
LGA,2013,6,20,71.96,71.96
LGA,2013,6,20,73.04,73.04
LGA,2013,6,20,73.94,73.94
LGA,2013,6,20,75.02,75.02
LGA,2013,6,20,75.92,75.92
LGA,2013,6,20,77.0,77.0
LGA,2013,6,20,78.08,78.08
LGA,2013,6,20,78.98,78.98
LGA,2013,6,21,68.0,68.0
LGA,2013,6,21,69.98,69.98
LGA,2013,6,21,71.96,71.96
LGA,2013,6,21,73.04,73.04
LGA,2013,6,21,73.94,73.94
LGA,2013,6,21,75.92,75.92
LGA,2013,6,21,77.0,77.0
LGA,2013,6,21,78.08,78.08
LGA,2013,6,21,78.98,78.98
LGA,2013,6,21,80.96,80.96
LGA,2013,6,22,66.92,66.92
LGA,2013,6,22,69.98,69.98
LGA,2013,6,22,73.04,73.04
LGA,2013,6,22,73.94,73.94
LGA,2013,6,22,75.02,75.02
LGA,2013,6,22,75.92,75.92
LGA,2013,6,22,77.0,77.0
LGA,2013,6,22,78.08,78.08
LGA,2013,6,22,78.98,78.98
LGA,2013,6,22,82.04,82.04
LGA,2013,6,22,82.94,82.94
LGA,2013,6,23,71.96,71.96
LGA,2013,6,23,73.94,73.94
LGA,2013,6,23,75.92,75.92
LGA,2013,6,23,78.08,78.08
LGA,2013,6,23,80.06,80.06
LGA,2013,6,23,80.96,80.96
LGA,2013,6,23,84.02,84.02
LGA,2013,6,23,84.92,84.92
LGA,2013,6,23,87.08,87.08
LGA,2013,6,24,77.0,77.0
LGA,2013,6,24,78.98,78.98
LGA,2013,6,24,80.06,80.06
LGA,2013,6,24,80.96,80.96
LGA,2013,6,24,82.94,82.94
LGA,2013,6,24,86.0,86.0
LGA,2013,6,24,87.08,87.08
LGA,2013,6,24,87.98,87.98
LGA,2013,6,24,91.04,91.04
LGA,2013,6,24,91.94,91.94
LGA,2013,6,24,93.02,93.02
LGA,2013,6,24,93.92,93.92
LGA,2013,6,25,75.92,75.92
LGA,2013,6,25,78.08,78.08
LGA,2013,6,25,80.06,80.06
LGA,2013,6,25,82.94,82.94
LGA,2013,6,25,84.02,84.02
LGA,2013,6,25,84.92,84.92
LGA,2013,6,25,87.08,87.08
LGA,2013,6,25,87.98,87.98
LGA,2013,6,25,89.96,89.96
LGA,2013,6,25,91.94,91.94
LGA,2013,6,25,93.02,93.02
LGA,2013,6,26,77.0,77.0
LGA,2013,6,26,78.08,78.08
LGA,2013,6,26,80.96,80.96
LGA,2013,6,26,82.94,82.94
LGA,2013,6,26,84.02,84.02
LGA,2013,6,26,84.92,84.92
LGA,2013,6,26,86.0,86.0
LGA,2013,6,26,87.08,87.08000000000001
LGA,2013,6,26,87.98,87.98
LGA,2013,6,27,73.94,73.94
LGA,2013,6,27,75.02,75.02
LGA,2013,6,27,75.2,75.2
LGA,2013,6,27,77.0,77.0
LGA,2013,6,27,78.98,78.98
LGA,2013,6,27,80.06,80.06
LGA,2013,6,27,80.96,80.96
LGA,2013,6,27,82.04,82.04
LGA,2013,6,28,73.94,73.94
LGA,2013,6,28,75.02,75.02
LGA,2013,6,28,75.92,75.92
LGA,2013,6,28,78.98,78.98
LGA,2013,6,28,80.06,80.06
LGA,2013,6,28,82.04,82.04
LGA,2013,6,28,82.94,82.94
LGA,2013,6,28,84.02,84.02
LGA,2013,6,28,84.92,84.92
LGA,2013,6,28,87.08,87.08000000000001
LGA,2013,6,29,73.04,73.04
LGA,2013,6,29,73.94,73.94
LGA,2013,6,29,75.92,75.92
LGA,2013,6,29,77.0,77.0
LGA,2013,6,29,78.8,78.8
LGA,2013,6,29,80.96,80.96
LGA,2013,6,29,82.04,82.04
LGA,2013,6,29,82.94,82.94
LGA,2013,6,29,84.02,84.02
LGA,2013,6,30,73.94,73.94
LGA,2013,6,30,75.02,75.02
LGA,2013,6,30,75.92,75.92
LGA,2013,6,30,77.0,77.0
LGA,2013,6,30,78.8,78.8
LGA,2013,6,30,78.98,78.98
LGA,2013,6,30,82.04,82.04
LGA,2013,6,30,84.02,84.02
LGA,2013,6,30,84.92,84.92
LGA,2013,7,1,73.94,73.94000000000001
LGA,2013,7,1,75.2,75.20000000000002
LGA,2013,7,1,75.92,75.92000000000002
LGA,2013,7,1,77.0,77.0
LGA,2013,7,1,78.08,78.08
LGA,2013,7,2,73.04,73.04
LGA,2013,7,2,73.4,73.4
LGA,2013,7,2,73.94,73.94
LGA,2013,7,2,75.02,75.02
LGA,2013,7,2,75.92,75.92
LGA,2013,7,2,77.0,77.0
LGA,2013,7,2,78.08,78.08
LGA,2013,7,2,78.8,78.8
LGA,2013,7,2,78.98,78.98
LGA,2013,7,2,80.06,80.06
LGA,2013,7,2,80.96,80.96000000000001
LGA,2013,7,2,82.94,82.94
LGA,2013,7,3,75.02,75.02
LGA,2013,7,3,75.92,75.92
LGA,2013,7,3,78.08,78.08
LGA,2013,7,3,78.98,78.98
LGA,2013,7,3,80.6,80.6
LGA,2013,7,3,80.96,80.96
LGA,2013,7,3,82.04,82.04
LGA,2013,7,3,82.94,82.94
LGA,2013,7,3,84.02,84.02
LGA,2013,7,3,84.2,84.2
LGA,2013,7,4,80.06,80.06
LGA,2013,7,4,82.94,82.94
LGA,2013,7,4,84.02,84.02
LGA,2013,7,4,86.0,86.0
LGA,2013,7,4,87.08,87.08
LGA,2013,7,4,87.98,87.98
LGA,2013,7,4,89.06,89.06
LGA,2013,7,4,89.96,89.96
LGA,2013,7,4,91.04,91.04
LGA,2013,7,5,78.08,78.08
LGA,2013,7,5,80.06,80.06
LGA,2013,7,5,82.04,82.04
LGA,2013,7,5,84.02,84.02
LGA,2013,7,5,84.92,84.92
LGA,2013,7,5,87.08,87.08
LGA,2013,7,5,87.98,87.98
LGA,2013,7,5,89.06,89.06
LGA,2013,7,5,89.96,89.96
LGA,2013,7,5,91.94,91.94
LGA,2013,7,6,80.06,80.06
LGA,2013,7,6,82.04,82.04
LGA,2013,7,6,84.02,84.02
LGA,2013,7,6,86.0,86.0
LGA,2013,7,6,87.98,87.98
LGA,2013,7,6,89.96,89.96
LGA,2013,7,6,91.94,91.94
LGA,2013,7,6,93.02,93.02
LGA,2013,7,6,93.92,93.92
LGA,2013,7,6,95.0,95.0
LGA,2013,7,7,82.04,82.04
LGA,2013,7,7,82.94,82.94
LGA,2013,7,7,84.02,84.02
LGA,2013,7,7,86.0,86.0
LGA,2013,7,7,89.06,89.06
LGA,2013,7,7,91.04,91.03999999999999
LGA,2013,7,7,91.94,91.93999999999998
LGA,2013,7,7,93.02,93.02
LGA,2013,7,7,93.92,93.92
LGA,2013,7,7,95.0,95.0
LGA,2013,7,7,96.08,96.08
LGA,2013,7,8,75.92,75.92
LGA,2013,7,8,77.0,77.0
LGA,2013,7,8,78.98,78.98
LGA,2013,7,8,80.96,80.96
LGA,2013,7,8,84.02,84.02
LGA,2013,7,8,84.92,84.92
LGA,2013,7,8,87.08,87.08
LGA,2013,7,8,87.98,87.98
LGA,2013,7,8,89.06,89.06
LGA,2013,7,8,89.96,89.96
LGA,2013,7,9,78.08,78.08
LGA,2013,7,9,80.96,80.96
LGA,2013,7,9,82.94,82.94
LGA,2013,7,9,84.02,84.02
LGA,2013,7,9,84.2,84.2
LGA,2013,7,9,87.08,87.08
LGA,2013,7,9,87.98,87.98
LGA,2013,7,10,75.92,75.92
LGA,2013,7,10,78.08,78.08
LGA,2013,7,10,78.98,78.98
LGA,2013,7,10,80.96,80.96
LGA,2013,7,10,82.4,82.4
LGA,2013,7,10,82.94,82.94
LGA,2013,7,10,84.92,84.92
LGA,2013,7,10,86.0,86.0
LGA,2013,7,10,87.08,87.08000000000001
LGA,2013,7,10,87.98,87.98
LGA,2013,7,10,91.04,91.04
LGA,2013,7,11,77.0,77.0
LGA,2013,7,11,78.08,78.08
LGA,2013,7,11,78.98,78.98
LGA,2013,7,11,80.06,80.06
LGA,2013,7,11,80.6,80.6
LGA,2013,7,11,80.96,80.96
LGA,2013,7,11,82.04,82.04
